,R53_S91,R46_S46,R47_S39,R56_S63,R59_S97,R48_S89,R50_S48,R43_S31,R49_S55,R58_S56,R42_S101,R52_S52,R44_S47,R41_S87,R57_S80,R45_S62,R51_S35,R60_S73,R55_S33,R54_S88
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,14,0,0,0,2,3,0,13,8,10,29,2,0,4,5,2,3,1,24,0
MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,17,0,0,0,3,8,0,0,0,14,0,0,0,0,1,2,0,2,0,2
MEG_3888|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,2131,149,152,187,1572,232,62,364,299,316,1312,328,262,1191,1857,187,187,452,380,1554
MEG_3237|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,4,4,1,0,16,2,2,8,0,3,55,2,28,13,12,1,3,10,3,8
MEG_5881|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_7809|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|WTPB,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0
MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0
MEG_1485|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADC,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,2,1,3
MEG_6213|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0
MEG_2603|Drugs|betalactams|Class_C_betalactamases|DHA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3064|Metals|Iron_resistance|Iron_resistance_regulator|FURA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5966|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_3923|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXQ,2,0,0,0,8,4,0,4,0,0,10,0,6,10,6,0,0,0,2,12
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,25,8,1,6,61,20,4,18,42,22,104,11,11,33,46,9,2,24,29,26
MEG_1463|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BLT,0,0,0,0,8,0,0,4,0,0,0,0,2,6,2,0,0,0,0,2
MEG_7244|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0,0,0,0,4,0,0,4,7,0,12,2,0,2,2,0,0,2,12,4
MEG_4389|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_135|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_4740|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0
MEG_3645|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0
MEG_3636|Drugs|betalactams|Class_B_betalactamases|LRA,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,4,0,2
MEG_7360|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
MEG_7161|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,74,3,4,0,40,27,0,0,2,11,4,8,0,10,11,3,6,2,2,0
MEG_5404|Drugs|betalactams|Penicillin_binding_protein|PBP2,0,0,0,0,10,0,0,4,0,0,4,2,0,0,2,0,0,2,0,2
MEG_5902|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_4277|Drugs|MLS|Macrolide_glycosyltransferases|OLED,2,0,0,0,0,2,2,2,0,0,4,0,2,8,2,0,0,0,0,6
MEG_3779|Drugs|betalactams|Penicillin_binding_protein|MECA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6556|Drugs|betalactams|Class_B_betalactamases|SPR,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2
MEG_4007|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,0,0,2,0,2,2,0,0,0,2,8,0,1,4,4,0,0,0,2,4
MEG_2170|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7252|Drugs|betalactams|Class_A_betalactamases|TLA,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,4
MEG_3624|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|LPEA,0,2,0,0,0,2,2,2,0,0,14,2,0,4,2,0,0,2,0,0
MEG_1036|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,10,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,0,2,0
MEG_3631|Drugs|betalactams|Class_B_betalactamases|LRA,0,0,0,0,2,2,0,0,0,0,4,2,0,4,2,0,0,2,0,0
MEG_7634|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
MEG_3795|Drugs|betalactams|Penicillin_binding_protein|MECB,0,0,0,0,0,0,0,4,2,0,16,0,0,0,2,0,0,2,2,6
MEG_4511|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_5118|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,0,4,0,0,4,0,2,2,0,0,0,0,0,0
MEG_6043|Drugs|betalactams|Class_A_betalactamases|RAHN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
MEG_5894|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
MEG_3731|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,2,0,0,0,2,0,4,2,0,0,0,0,0,2,0,6
MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0
MEG_1553|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
MEG_3055|Drugs|betalactams|Class_A_betalactamases|FRI,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
MEG_4145|Drugs|betalactams|Class_B_betalactamases|NDM,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6002|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_1413|Drugs|betalactams|Class_A_betalactamases|BLAZ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2853|Drugs|MLS|23S_rRNA_methyltransferases|ERMV,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2
MEG_634|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
MEG_7400|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,0,0,2,0,0,2,0,0,6,0,2,0,0,0,0,2,6,4
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,3,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
MEG_2545|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
MEG_1292|Drugs|betalactams|Class_A_betalactamases|BLAL,2,2,0,0,6,2,0,0,0,0,2,0,2,4,0,0,0,0,0,0
MEG_5957|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0
MEG_7186|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0,0,0,0,4,0,0,2,3,0,5,0,9,2,0,0,0,0,5,0
MEG_4954|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_4353|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,101,2,2,0,12,32,0,2,2,65,23,2,8,9,12,3,0,4,2,14
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_1708|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
MEG_6310|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5792|Drugs|betalactams|Class_B_betalactamases|PLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
MEG_4001|Drugs|betalactams|Class_B_betalactamases|MOC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4
MEG_1842|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
MEG_4580|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
MEG_3190|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,10,1,2,6,2,0,11,2,1,4,12,0,0,13,6,15
MEG_5055|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
MEG_1919|Drugs|betalactams|Class_C_betalactamases|CMY,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1078|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0
MEG_6029|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_3047|Drugs|betalactams|Class_C_betalactamases|FOX,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MEG_1878|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_1371|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
MEG_4331|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0
MEG_4192|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_1082|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH4,0,0,0,0,7,1,0,0,1,0,0,0,0,0,4,0,0,0,2,2
MEG_622|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_4839|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_1032|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,2,0,0,0,0,0,4,0,2,0,2,2,0,0,0,0
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,6
MEG_3058|Drugs|betalactams|Class_A_betalactamases|FRI,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
MEG_3412|Drugs|betalactams|Class_B_betalactamases|IND,2,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,0
MEG_2030|Metals|Copper_resistance|Copper_resistance_protein|COPA,2,0,2,2,4,2,0,2,2,0,11,0,0,0,4,0,0,4,2,4
MEG_4832|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0
MEG_6677|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4473|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1704|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CHR,0,0,0,0,0,0,0,6,0,0,2,0,2,2,0,0,0,2,0,0
MEG_4072|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,0,0,0,0,4,0,0,1,3,0,2,0,0,6,2,0,0,2,6,2
MEG_871|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2,0,0,0,0,0,0,3,4,0,9,0,0,2,5,1,0,4,11,6
MEG_3008|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FARA,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
MEG_976|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,14,0,0,0,1,3,2,0,0,18,0,0,0,1,0,0,0,0,2,0
MEG_4294|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMH,0,0,0,0,4,2,2,2,8,4,14,8,14,7,8,0,4,4,0,6
MEG_5641|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7826|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YFED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MEG_7013|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET59,0,0,0,0,0,0,0,2,0,2,2,0,0,0,4,0,0,0,0,0
MEG_7079|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,0,0,0,0,12,0,0,2,2,0,2,0,6,2,0,0,2,0,0,0
MEG_7282|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|TROD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,88,0,3,4,23,19,2,2,0,69,2,7,6,10,0,2,0,0,0,14
MEG_7352|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_5761|Drugs|betalactams|Class_A_betalactamases|PER,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MEG_4116|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCCX,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0
MEG_1937|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_6114|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,12,1,5,3,19,0,0,2,5,0,25,4,5,23,22,1,0,5,3,22
MEG_6611|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
MEG_1|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1406,97,152,99,1488,152,36,223,220,258,956,312,220,684,1436,138,91,347,243,1163
MEG_5926|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_5107|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3982|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,272,34,60,30,462,58,18,283,99,132,906,88,413,510,514,79,55,131,215,479
MEG_2480|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZRB,0,0,0,0,8,4,0,0,4,2,8,0,8,8,4,0,6,0,2,12
MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,58,3,0,0,63,33,2,0,3,13,12,22,1,6,37,21,3,0,6,12
MEG_5238|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_6665|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3942|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|MFPA,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_2997|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEG_3936|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXW,0,4,17,0,14,5,0,31,18,3,35,8,21,21,8,4,4,2,6,28
MEG_3625|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|LPEB,0,0,0,0,2,2,0,0,2,2,10,0,0,4,8,0,0,0,0,8
MEG_4212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|NORM,0,0,0,2,8,0,0,6,6,2,8,4,12,4,4,0,6,2,0,0
MEG_1207|Drugs|betalactams|Class_A_betalactamases|BCL,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0,0,0,0
MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
MEG_7055|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETBP,2,2,2,0,16,2,0,6,0,0,4,2,0,10,22,0,0,13,0,6
MEG_5402|Drugs|betalactams|Penicillin_binding_protein|PBP2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,18,0,0,0,0,0,0,0,0,10,0,0,0,0,2,2,2,0,0,4
MEG_7509|Drugs|Glycopeptides|VanD-type_regulator|VANSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_7628|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,30,0,0,0,8,13,0,0,0,26,4,0,0,2,5,2,0,4,0,4
MEG_7412|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,0,0,2,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0
MEG_2760|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0
MEG_6603|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2
MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,1,0,0,0,4,0,0,8,9,0,29,1,2,4,3,2,1,2,37,4
MEG_1548|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,2,0,2
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,2,0,0,2,0,2,0,0,0,0,4,2,2,0,0,4,0,8
MEG_7612|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
MEG_1773|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
MEG_1728|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
MEG_7242|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0,0,0,0,4,0,0,0,4,0,4,0,2,4,6,3,0,0,4,0
MEG_7147|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,4,0,0,0,0,2,0,2,0,0,2,2,0,2,8,0,2,0,0,2
MEG_4318|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,60,2,0,0,13,26,0,2,0,61,2,1,2,0,3,0,0,4,2,4
MEG_999|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,0,2,0,0,2,2,0,0,0,0,8,4,0,2,2,0,6
MEG_3228|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,7,0,0,1,3,2,8,0,1,18,10,0,1,2,7,5
MEG_3538|Drugs|betalactams|Class_D_betalactamases|LCR,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
MEG_3643|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0,0,0,0,0,0,0,0,0,0,0,2,0,6,4,0,0,0,2,2
MEG_4090|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA,6,2,0,0,6,2,0,6,5,2,7,0,0,0,14,0,2,12,8,16
MEG_6526|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,2,0,0,0,0,0,0,0,0,0,6,2,0,8,4,0,0,4,0,2
MEG_1256|Drugs|betalactams|Class_B_betalactamases|BLAB,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2
MEG_4554|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_4213|Drugs|Multi-drug_resistance|Multi-drug_MATE_efflux_pump|NORMD,0,2,2,0,2,4,0,2,0,0,4,0,4,2,2,0,6,4,0,4
MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH,43,0,0,0,2,15,0,0,0,39,6,0,0,0,8,4,0,2,2,0
MEG_4298|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,0,0,0,2,4,2,0,2,0,0,4,0,3,2,6,0,0,0,2,4
MEG_7776|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_957|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
MEG_486|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
MEG_4538|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
MEG_5011|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
MEG_4693|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_6057|Drugs|MLS|23S_rRNA_methyltransferases|RLMA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0
MEG_2327|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_4593|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_7225|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,10,0,0,4,27,3,0,0,0,3,7,26,1,6,8,1,0,7,2,7
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2731|Drugs|Multi-drug_resistance|Multi-drug_SMR_efflux_regulator|EMRE,0,0,0,0,6,2,0,0,0,0,4,0,4,4,2,0,0,0,2,0
