,R17_S93,R8_S68,R2_S27,R6_S77,R3_S71,R12_S41,R15_S82,R4_S49,R13_S100,R20_S81,R1_S70,R14_S75,R19_S30,R11_S98,R5_S95,R10_S65,R18_S94,R16_S92,R9_S53,R7_S72
MEG_3263|Drugs|betalactams|Class_A_betalactamases|HERA,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
MEG_7411|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0
MEG_6641|Drugs|Sulfonamides|Flavin_reductase|SULR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,0,3,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0
MEG_132|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7257|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TLRCM,12,6,2,11,6,2,12,9,37,64,5,46,0,16,39,16,16,41,2,6
MEG_6034|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2663|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPSA,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,1
MEG_2842|Drugs|MLS|23S_rRNA_methyltransferases|ERMQ,0,0,0,2,0,0,4,0,0,6,0,0,2,0,0,0,0,2,0,0
MEG_5351|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,6,4,3,4,1,0,7,0,8,19,3,9,0,2,10,0,2,4,0,2
MEG_3839|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
MEG_7752|Drugs|betalactams|Class_B_betalactamases|VIM,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,28,0,1,2,0,0,64,0,1,2,2,0,3,2,25,24,4,9,2,0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
MEG_7207|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,12,0,4,0,2,2,23,0,4,0,2,0,0,0,20,5,4,15,0,0
MEG_3134|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|GESC,0,4,0,0,2,0,0,2,2,4,2,2,2,2,0,0,2,2,0,0
MEG_2441|Metals|Copper_resistance|Copper_resistance_protein|CUEP,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,2,0,0,4,0,0,2,0,2,14,2,2,0,0,6,0,6,4,0,2
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,0,0,2,9,0,0,0,0,46,6,2,0,0,1,0,0,0,21,0,0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,28,0,0,2,0,0,54,0,6,4,0,0,5,0,29,11,7,9,0,0
MEG_7848|Metals|Zinc_resistance|Zinc_resistance_regulator|ZIAR,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,15,18,14,38,9,1,53,16,86,266,32,15,15,168,45,14,55,119,16,15
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,0,0,1,4,0,2,0,0,2,2,0,0,0,0,4,0,0,4,0,0
MEG_2517|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_774|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
MEG_1617|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4174|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,0,0,0,2,2,0,0,2,4,0,2,0,0,2,6,0,0,0,0,0
MEG_3465|Drugs|betalactams|Class_A_betalactamases|KPC,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,9,17,3,10,2,0,3,0,0,16,2,0,0,0,2,3,2,12,0,0
MEG_2905|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,2,0,8,0,2,0,2,1,6,6,2,0,0,4,0,0,0,6,0,0
MEG_4446|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,0,0,0,0,0,0,0,0,0,26,0,0,0,4,0,0,0,0,0,0
MEG_1719|Drugs|betalactams|Class_A_betalactamases|CIA,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_2489|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0
MEG_7608|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,0,0,0,0,0,0,4,0,4,10,0,0,4,2,2,0,0,4,0,0
MEG_4824|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0
MEG_4351|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,2,0,0
MEG_4664|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
MEG_2819|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,1,0,2,3,0,0,0,9,1,109,0,1,0,11,3,0,2,3,2,1
MEG_5584|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
MEG_195|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,4,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,4,0,0
MEG_5404|Drugs|betalactams|Penicillin_binding_protein|PBP2,0,0,0,2,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0
MEG_7465|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0,0,0,0,0,0,2,0,0,12,0,0,0,0,4,0,0,2,0,0
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,1,0,0,0,3,0,0,28,0,1,0,0,2,0,2,0,2,0
MEG_7253|Drugs|betalactams|Class_A_betalactamases|TLA,2,0,0,0,0,0,6,0,2,6,2,0,0,0,6,0,4,4,0,0
MEG_7099|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,4,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_2041|Metals|Copper_resistance|Copper_resistance_protein|COPB,0,0,2,0,0,0,0,0,2,12,0,6,0,2,6,0,4,6,0,0
MEG_3717|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_5953|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_4812|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1729|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBD,0,0,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
MEG_7341|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,0,11,0,0,2,0,2,0,4,7,2,0,0,4,4,4,0,0,0,0
MEG_5043|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_4646|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_6091|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,25,19,13,24,7,0,20,9,46,122,12,26,9,51,28,8,28,57,8,15
MEG_319|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_7541|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0
MEG_2086|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,2,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
MEG_7401|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,0,2,0,0,0,0,2,10,4,0,0,0,6,0,0,6,0,0
MEG_7669|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXB,2,0,0,4,0,0,2,0,4,5,4,2,0,2,2,0,2,4,0,2
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,0,6,0,2,0,0,2,0,2,12,2,4,0,8,2,0,0,8,0,2
MEG_5977|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2306|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2914|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,11,0,0,0,0,8,0,336,0,0,0,3,0,0,0,0,0,0
MEG_2658|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_7175|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,10,0,0,2,0,0,13,0,4,0,0,0,2,0,18,12,4,7,0,0
MEG_2913|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,34,0,0,0,2,14,0,436,0,4,0,4,0,0,0,0,0,2
MEG_2135|Drugs|betalactams|Class_C_betalactamases|CSA,0,2,0,2,4,0,0,0,2,2,0,4,0,0,0,0,2,0,0,0
MEG_1110|Drugs|betalactams|Class_A_betalactamases|ARL,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_112|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_7206|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,4,0,0,0,0,0,22,0,4,0,0,0,1,0,7,6,0,3,1,0
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,33,0,12,0,0,0,20,0,0,37,0,0,0,0,110,30,0,0,0,0
MEG_6098|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,2,4,9,1,0,7,0,12,43,2,0,2,6,5,4,8,13,0,3
MEG_3247|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0,2,1,3,5,0,6,2,8,11,1,10,0,8,12,1,3,13,0,3
MEG_5844|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_4779|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
MEG_2626|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,1,2,3,0,0,0,8,0,0,0,0,0,0
MEG_6443|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MEG_4078|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|MTRAD,0,4,0,3,2,2,0,2,0,26,0,6,0,0,2,0,4,4,2,0
MEG_1776|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLR,4,0,2,0,0,0,2,4,6,6,0,8,0,0,6,0,4,10,0,0
MEG_6978|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET35,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,4,2,0
MEG_7582|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
MEG_974|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MEG_4777|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0
MEG_1023|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,1,2,0,0,0,0,0,16,0,0,0,1,2,0,0,0,0,0
MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,17,25,34,63,22,4,33,64,79,290,19,114,7,140,80,16,41,95,24,45
MEG_2862|Drugs|betalactams|Class_A_betalactamases|ERP,0,0,2,0,2,0,0,2,4,0,0,0,2,4,2,0,2,0,0,0
MEG_1104|Drugs|betalactams|Class_C_betalactamases|AQU,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3393|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0
MEG_1963|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7555|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,4,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0
MEG_820|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
MEG_5402|Drugs|betalactams|Penicillin_binding_protein|PBP2,6,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0
MEG_5086|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0
MEG_4615|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_6424|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_3049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPTA,0,2,4,6,4,0,4,0,10,25,2,14,0,8,8,0,2,6,0,0
MEG_1622|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_6232|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_1691|Drugs|betalactams|Class_A_betalactamases|CFX,6,1,0,11,1,0,1,0,7,0,4,0,0,0,16,5,16,41,7,0
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,7,0,7,3,0,0,13,0,1,40,0,1,0,1,50,28,0,1,0,0
MEG_1743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMED,0,0,0,10,0,0,4,0,2,18,2,4,0,4,0,0,0,2,0,2
MEG_2957|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2,0,0,4,0,0,0,0,2,0,0,2,0,2,8,2,2,4,0,0
MEG_2999|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
MEG_7219|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,40,2,8,6,4,0,48,0,22,1,4,7,1,1,87,34,4,24,7,0
MEG_6639|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIII,2,2,0,0,0,0,4,0,2,0,0,0,0,2,0,2,4,2,0,0
MEG_3127|Drugs|betalactams|Class_A_betalactamases|GES,0,0,0,2,2,0,4,0,0,4,0,6,0,0,2,0,0,2,2,0
MEG_723|Metals|Aluminum_resistance|Aluminum_resistance_protein|ALU1P,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0
MEG_2045|Metals|Copper_resistance|Copper_resistance_protein|COPC,4,2,0,6,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,15,1,6,6,1,0,7,0,26,58,0,1,1,6,6,19,3,15,0,2
MEG_7664|Drugs|betalactams|Class_A_betalactamases|VEB,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3797|Drugs|betalactams|Penicillin_binding_protein|MECC,0,2,0,8,0,0,2,0,0,10,0,0,2,2,2,2,0,8,0,0
MEG_757|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MEG_7092|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0,0,7,0,0,0,1,0,2,8,0,0,0,4,2,1,0,2,0,0
MEG_2305|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_355|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
MEG_2157|Drugs|betalactams|Class_A_betalactamases|CTX,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3590|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,0,0,0,0,2,0,4,8,0,0,0,4,4,0,0,0,0,0
MEG_5845|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACG,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3646|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAB,4,0,21,12,0,0,0,3,4,362,0,0,0,10,0,6,2,4,0,2
MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
MEG_7062|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MEG_6056|Metals|Copper_resistance|Copper_resistance_regulator|RICR,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,2,0,0,0
MEG_4020|Drugs|betalactams|Class_C_betalactamases|MOX,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0
MEG_3521|Drugs|betalactams|Class_B_betalactamases|L1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
MEG_4411|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
MEG_6149|Drugs|betalactams|Class_A_betalactamases|RSA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,2,0
MEG_7782|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_2015|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRY,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_1049|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,2,0,0,2,0,6,2,0,0,0,2,2,0,0
MEG_6012|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,0,0,0,2,0,0,0,0,0,4,0,2,0,0,2,0,2,0,0,0
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,61,47,40,324,22,3,103,27,227,541,83,17,20,241,51,56,74,359,34,33
MEG_2590|Drugs|betalactams|Class_C_betalactamases|DHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
MEG_4326|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
MEG_6363|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3171|Drugs|betalactams|Class_B_betalactamases|GRD,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,6,0,0
MEG_1754|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_778|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
MEG_291|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_4641|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3325|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
MEG_7454|Drugs|Glycopeptides|VanA-type_regulator|VANRA,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
MEG_3993|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,192,53,63,292,44,6,290,80,336,915,78,147,29,352,435,140,276,470,70,92
MEG_2834|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,1,2,0,2,0,0,3,0,0,6,0,0,0,0,6,5,0,0,0,0
MEG_6339|Drugs|betalactams|Class_A_betalactamases|SHV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0,0,4,0,0,0,0,0,4,2,0,0,0,0,4,0,0,2,0,0
MEG_3799|Drugs|betalactams|Penicillin_binding_protein|MECC,4,0,0,10,0,0,2,0,2,10,0,0,0,4,0,0,0,6,0,2
MEG_7195|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,8,0,2,0,0,0,2,0,0,12,0,0,0,0,0,3,0,1,0,2
MEG_2850|Drugs|MLS|23S_rRNA_methyltransferases|ERMU,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,2,14,0,0,0,0,4,0,2,1,2,2,0,0,0,0,0,2,0,0
MEG_4084|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRE,0,0,0,0,0,0,0,0,0,4,0,4,0,2,2,0,0,2,0,0
MEG_3767|Drugs|betalactams|Penicillin_binding_protein|MECA,2,2,2,8,0,0,6,0,2,18,0,0,0,0,2,2,0,6,0,0
MEG_3005|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0
MEG_641|Drugs|betalactams|Class_C_betalactamases|ADC,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_4596|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,2,0,0,8,0,2,0,0,0,2,0,0,0,0
MEG_7293|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TTGF,0,0,0,4,0,0,0,0,2,1,0,0,0,7,0,0,0,2,0,5
MEG_1687|Drugs|betalactams|Class_A_betalactamases|CFX,5,0,3,9,2,0,1,0,15,2,2,0,1,0,23,5,5,39,8,0
